Date,Price,CVol,Change,% Change,% Return,Total Return (Gross),Amount,Open,High,Low,Gross Margin,SG&A to Sales,Operating Margin,Pretax Margin,Net Margin,Free Cash Flow Margin,Capex To Sales,Return on Assets,Return on Equity ,Return on Common Equity,Return on Total Capital,Return on Invested Capital,Cash Flow Return on Invested Capital,Price/Sales,Price/Earnings,Price/Book Value,Price/Tangible Book Value,Price/Cash Flow,Price/Free Cash Flow,Dividend Yield (%),Enterprise Value/EBIT,Enterprise Value/EBITDA,Enterprise Value/Sales,Total Debt/Enterprise Value,Sales per Share,EBIT (Operating Income) per Share,EPS (recurring),EPS (basic),EPS (diluted),Dividends per Share,Dividend Payout Ratio (%),Book Value per Share_x,Tangible Book Value per Share_x,Cash Flow per Share,Free Cash Flow per Share,Diluted Shares Outstanding  (M),Basic Shares Outstanding  (M),Total Shares Outstanding  (M),Cash & ST Investments,Receivables,Inventories_x,Current Assets,Fixed Assets,Total Assets_x,Accrued Payroll,Accumulated Depreciation,Additional Paid-In Capital/Capital Surplus,Book Value per Share_y,Capital and Operating Lease Obligations,Cash & Short-Term Investments,Cash Only,Common Equity,Common Stock Par/Carry Value,Deferred Income,Deferred Tax Liabilities,Intangible Assets,Inventories_y,Long-Term Debt,Long-Term Debt excl Lease Obligations,Miscellaneous Current Assets,Miscellaneous Current Liabilities,"Net Property, Plant & Equipment",Other Appropriated Reserves,Other Assets,Other Current Assets,Other Current Liabilities,Other Liabilities,Other Liabilities (excl. Deferred Income),Other Long-Term Investments,"Property, Plant & Equipment - Gross",Provision for Risks & Charges,Retained Earnings,Short-Term Receivables,Tangible Book Value per Share_y,Total Assets_y,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Shareholders' Equity,Total Long-Term Investments ,Total Shareholders' Equity,Total Short Term Investments,Treasury Stock,Unrealized Gain/Loss Marketable Securities
09/29/2021,20.517,218393600,-0.182001,-0.879274319,-0.879277429,56.85,4480781491,20.9395,21.017,20.467001,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
09/28/2021,20.699001,343069000,-0.961001,-4.436753976,-4.43674583,56.77,7101185574,21.2135,21.419,20.651,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
09/27/2021,21.660002,245215110,-0.420998,-1.906607491,-1.90660929,56.69,5311359773,21.710402,21.799002,21.325,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
09/24/2021,22.081,217655500,-0.401,-1.783649142,-1.783649902,56.61,4806051096,22.07,22.149,21.861,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
09/23/2021,22.482,248554890,0.541,2.465703478,2.465706643,56.53,5588011037,22.14,22.5345,21.89,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
09/22/2021,21.941,268725600,0.695,3.271203991,3.271200419,56.45,5896108390,21.3655,21.960001,21.196001,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
09/21/2021,21.246,204688100,0.133,0.629943637,0.629941182,56.37,4348803373,21.4165,21.425001,20.95,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
09/20/2021,21.113,349440470,-0.787,-3.593607306,-3.593600334,56.29,7377736643,21.146002,21.433,20.662,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
09/17/2021,21.9,294502780,-0.342,-1.537631508,-1.537633276,56.21,6449610882,22.300001,22.321001,21.83,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
09/16/2021,22.242,156033390,-0.099002,-0.443140375,-0.443136875,56.13,3470494660,22.1835,22.277,21.927,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
09/15/2021,22.341002,166538000,0.099002,0.44511285,0.445109318,56.05,3720625791,22.309,22.366991,21.966002,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
09/14/2021,22.242,199754600,0.09,0.406283857,0.406281475,55.97,4442941813,22.275,22.410002,22.086,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
09/13/2021,22.152,297499900,-0.326,-1.450306967,-1.450305283,55.89,6590217785,22.684,22.964,21.858,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
9/10/2021,22.478,248375700,0.301,1.357262028,1.357262483,55.81,5582988985,22.3483,22.626,22.27,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
9/09/2021,22.177,196856000,-0.162,-0.725189131,-0.725195548,55.73,4365675512,22.312,22.538,22.131,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
9/08/2021,22.339,254434190,-0.323,-1.425293443,-1.425293521,55.65,5683805370,22.513,22.61,21.977001,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
9/07/2021,22.662,198107200,-0.181,-0.792365276,-0.792355731,55.57,4489505366,22.833,22.899,22.5224,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
9/03/2021,22.843,280832000,0.446998,1.995883015,1.99588211,55.49,6415045376,22.325,22.986,22.2,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
9/02/2021,22.396002,188109600,-0.044998,-0.200516911,-0.200520212,55.41,4212902978,22.518,22.59299,22.2945,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
9/01/2021,22.441,201766980,0.056,0.250167523,0.250163974,55.33,4527852798,22.485,22.697,22.3565,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
08/31/2021,22.385,259849700,-0.303002,-1.335516455,-1.31788165,55.25,5816735535,22.695,22.695,22.12,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
08/30/2021,22.688002,262579900,0.052002,0.229731401,0.229731765,55.17,5957413296,22.83,23.043,22.551,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
08/27/2021,22.636,304722220,0.568001,2.573867255,2.57386647,55.09,6897692172,22.184,22.722,22.167,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
08/26/2021,22.067999,237940400,-0.145002,-0.652779874,-0.652779073,55.01,5250868509,22.2,22.34,21.789999,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
08/25/2021,22.213001,347701000,0.420001,1.927228927,1.92723303,54.94,7723482661,21.737,22.47,21.722,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
08/24/2021,21.793,297298880,-0.165,-0.751434557,-0.75144194,54.86,6479034492,21.753,21.959,21.535002,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
08/23/2021,21.958,575806560,1.142,5.486164489,5.48616384,54.78,12643560444,20.971,21.997,20.95,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
08/20/2021,20.816,675741250,1.018,5.141933529,5.141938207,54.7,14066229860,19.991001,20.86506,19.933,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
08/19/2021,19.798,766554800,0.758001,3.981097898,3.981089588,54.62,15176251930,19.494001,20.495,18.762,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
08/18/2021,19.039999,285913500,-0.418001,-2.148221811,-2.148215643,54.54,5443792754,19.5,19.63365,19,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
08/17/2021,19.458,204584890,-0.492,-2.466165414,-2.466174048,54.46,3980812790,19.685001,19.77,19.267,62.344828,34.662669,27.682159,26.44078,25.97901,28.149925,6.764618,18.791481,29.776266,29.776266,23.39703,22.652757,30.444218,19.568367,75.346578,19.069762,32.334217,56.046465,69.51481,0.123174,68.956412,55.705775,19.088624,0.024247,0.663814,0.183758,0.174793,0.1755,0.1724,0.016,9.280742,0.68117,0.401734,0.231768,0.186863,25120,24680,24800,1.484994,8.162017,4.477005,1.121197,6.478244,0.723333,323,1408,8721,0.68117,634,11561,847,16893,1,163,241,6930,1826,6598,5964,239,1220,2856,19,2144,239,1543,1101,938,0,4264,33,18908,2429,0.401734,28791,16055,3925,16893,11898,28791,0,16893,10714,-10756,0
